test_id	gene_id	gene	locus	sample_1	value_1
XLOC_046964	XLOC_046964	AC011043.1	GL000195.1:43716-74342	Benign	1.12406
XLOC_046965	XLOC_046965	AC011043.1	GL000195.1:43716-74342	Benign	0
XLOC_046966	XLOC_046966	-	GL000195.1:81683-82155	Benign	0
XLOC_046967	XLOC_046967	BX088702.1	GL000199.1:1175-1259	Benign	0
XLOC_046968	XLOC_046968	BX088702.2	GL000199.1:4721-4804	Benign	0
XLOC_046969	XLOC_046969	AC002321.2	GL000201.1:3904-22432	Benign	0
XLOC_046970	XLOC_046970	AC002321.1	GL000201.1:26347-27637	Benign	0
XLOC_046971	XLOC_046971	AC145205.1	GL000204.1:44536-47211	Benign	0
XLOC_046972	XLOC_046972	Y_RNA	GL000205.1:81438-81539	Benign	0
XLOC_046973	XLOC_046973	AC011841.1	GL000205.1:117168-119085	Benign	0.787087
XLOC_046974	XLOC_046974	AC011841.2	GL000205.1:122919-123169	Benign	0
XLOC_046975	XLOC_046975	AC011841.6	GL000205.1:136234-136317	Benign	0
XLOC_046976	XLOC_046976	AC011841.4	GL000205.1:138776-138857	Benign	0
XLOC_046977	XLOC_046977	AC011841.3	GL000205.1:152039-152122	Benign	0
XLOC_046978	XLOC_046978	AC011841.7	GL000205.1:164642-164725	Benign	0
XLOC_046979	XLOC_046979	AC011841.5	GL000205.1:165362-165438	Benign	0
XLOC_046980	XLOC_046980	KIR2DL2	GL000209.1:7890-96246	Benign	0
XLOC_046981	XLOC_046981	AL133414.1	GL000209.1:147648-156325	Benign	0
XLOC_046982	XLOC_046982	U6	GL000211.1:113981-114087	Benign	0
XLOC_046983	XLOC_046983	AL356585.1	GL000212.1:64251-65919	Benign	0
XLOC_046984	XLOC_046984	AL356585.2	GL000212.1:126293-128249	Benign	1.27106
XLOC_046985	XLOC_046985	AL356585.3	GL000212.1:35321-36221	Benign	0.561524
XLOC_046986	XLOC_046986	AL356585.4	GL000212.1:111480-111574	Benign	0
XLOC_046987	XLOC_046987	BX072566.1	GL000213.1:108006-139339	Benign	0
XLOC_046988	XLOC_046988	U6	GL000213.1:108006-139339	Benign	0
XLOC_046989	XLOC_046989	U2	GL000216.1:88882-88995	Benign	0
XLOC_046990	XLOC_046990	AL354822.1	GL000218.1:38791-97421	Benign	0
XLOC_046991	XLOC_046991	AL592183.6	GL000219.1:163852-163928	Benign	0
XLOC_046992	XLOC_046992	AL592183.2	GL000219.1:164277-164360	Benign	0
XLOC_046993	XLOC_046993	AL592183.3	GL000219.1:168105-168180	Benign	0
XLOC_046994	XLOC_046994	AL592183.5	GL000219.1:171363-171439	Benign	0
XLOC_046995	XLOC_046995	AL592183.4	GL000219.1:173993-174069	Benign	0
XLOC_046996	XLOC_046996	AL592183.1	GL000219.1:53830-99642	Benign	0.551657
XLOC_046997	XLOC_046997	AL592188.2	GL000220.1:107447-107561	Benign	142.503
XLOC_046998	XLOC_046998	AL592188.6	GL000220.1:109843-109938	Benign	352106
XLOC_046999	XLOC_046999	5_8S_rRNA	GL000220.1:112024-112177	Benign	78176.1
XLOC_047000	XLOC_047000	AL592188.9	GL000220.1:114742-114836	Benign	76080.9
XLOC_047001	XLOC_047001	AL592188.10	GL000220.1:115008-115124	Benign	685882
XLOC_047002	XLOC_047002	AL592188.13	GL000220.1:115671-115763	Benign	84118.2
XLOC_047003	XLOC_047003	AL592188.3	GL000220.1:116990-117076	Benign	1.10958e+06
XLOC_047004	XLOC_047004	AL592188.11	GL000220.1:117207-117281	Benign	206633
XLOC_047005	XLOC_047005	AL592188.5	GL000220.1:117708-117796	Benign	19391
XLOC_047006	XLOC_047006	AL592188.1	GL000220.1:151419-151533	Benign	142.503
XLOC_047007	XLOC_047007	AL592188.12	GL000220.1:153815-153910	Benign	352106
XLOC_047008	XLOC_047008	5_8S_rRNA	GL000220.1:155996-156149	Benign	78176.1
XLOC_047009	XLOC_047009	AL592188.8	GL000220.1:158714-158808	Benign	76080.9
XLOC_047010	XLOC_047010	AL592188.7	GL000220.1:158980-159096	Benign	685882
XLOC_047011	XLOC_047011	AL592188.16	GL000220.1:159643-159735	Benign	84118.2
XLOC_047012	XLOC_047012	AL592188.4	GL000220.1:160962-161048	Benign	1.10958e+06
XLOC_047013	XLOC_047013	AL592188.14	GL000220.1:161179-161253	Benign	206633
XLOC_047014	XLOC_047014	AL592188.15	GL000220.1:161680-161768	Benign	19391
XLOC_047015	XLOC_047015	AL592188.5	GL000220.1:118975-119367	Benign	15.6467
XLOC_047016	XLOC_047016	-	GL000220.1:120685-121192	Benign	38.968
XLOC_047017	XLOC_047017	-	GL000220.1:121565-121794	Benign	0
XLOC_047018	XLOC_047018	-	GL000220.1:121850-122361	Benign	9.61566
XLOC_047019	XLOC_047019	-	GL000220.1:122820-123582	Benign	18.5546
XLOC_047020	XLOC_047020	-	GL000220.1:125384-125779	Benign	7.70223
XLOC_047021	XLOC_047021	-	GL000220.1:126866-127907	Benign	14.8506
XLOC_047022	XLOC_047022	-	GL000220.1:129478-129984	Benign	14.6612
XLOC_047023	XLOC_047023	-	GL000220.1:131479-132331	Benign	30.5287
XLOC_047024	XLOC_047024	-	GL000220.1:132441-133252	Benign	65.8038
XLOC_047025	XLOC_047025	-	GL000220.1:133309-134101	Benign	19.3273
XLOC_047026	XLOC_047026	-	GL000220.1:135338-135907	Benign	24.2808
XLOC_047027	XLOC_047027	-	GL000220.1:136004-136223	Benign	132.193
XLOC_047028	XLOC_047028	-	GL000220.1:136293-136774	Benign	51.6662
XLOC_047029	XLOC_047029	AL592170.2	GL000222.1:129788-134090	Benign	0
XLOC_047030	XLOC_047030	AL592170.1	GL000222.1:86429-89304	Benign	0
XLOC_047031	XLOC_047031	AL592170.3	GL000222.1:122778-122874	Benign	0
XLOC_047032	XLOC_047032	Y_RNA	GL000223.1:18463-18566	Benign	0
XLOC_047033	XLOC_047033	U4atac	GL000223.1:93510-119608	Benign	0
XLOC_047034	XLOC_047034	AL603926.2	GL000223.1:149786-180454	Benign	0
XLOC_047035	XLOC_047035	AL603926.1	GL000223.1:42780-68787	Benign	0
XLOC_047036	XLOC_047036	AL603926.3	GL000223.1:93510-119608	Benign	0.473507
XLOC_047037	XLOC_047037	AL591856.4	GL000224.1:43375-43458	Benign	0
XLOC_047038	XLOC_047038	AL591856.2	GL000224.1:166713-166794	Benign	0
XLOC_047039	XLOC_047039	AL591856.1	GL000224.1:137251-137327	Benign	0
XLOC_047040	XLOC_047040	AL591856.3	GL000224.1:145305-145388	Benign	0
XLOC_047041	XLOC_047041	U2	GL000225.1:183251-183364	Benign	0
XLOC_047042	XLOC_047042	5S_rRNA	GL000228.1:20112-20230	Benign	0
XLOC_047043	XLOC_047043	5S_rRNA	GL000228.1:22672-22791	Benign	0
XLOC_047044	XLOC_047044	CT476828.10	GL000228.1:72626-74249	Benign	0.0657294
XLOC_047045	XLOC_047045	CT476828.13	GL000228.1:75932-77555	Benign	0.0657294
XLOC_047046	XLOC_047046	CT476828.8	GL000228.1:79238-80861	Benign	0.0657294
XLOC_047047	XLOC_047047	CT476828.11	GL000228.1:82544-84167	Benign	0.0657294
XLOC_047048	XLOC_047048	CT476828.4	GL000228.1:85850-87473	Benign	0.0657294
XLOC_047049	XLOC_047049	CT476828.7	GL000228.1:89156-90779	Benign	0.0657294
XLOC_047050	XLOC_047050	CT476828.6	GL000228.1:92462-94085	Benign	0.0657294
XLOC_047051	XLOC_047051	CT476828.15	GL000228.1:95768-97391	Benign	0.0657294
XLOC_047052	XLOC_047052	CT476828.12	GL000228.1:99074-100697	Benign	0.0657294
XLOC_047053	XLOC_047053	CT476828.5	GL000228.1:102380-104003	Benign	0.0657294
XLOC_047054	XLOC_047054	CT476828.14	GL000228.1:105686-107309	Benign	0.0657294
XLOC_047055	XLOC_047055	CT476828.9	GL000228.1:108992-110615	Benign	0.0657294
XLOC_047056	XLOC_047056	CT476828.3	GL000228.1:112298-113921	Benign	0.0657294
XLOC_047057	XLOC_047057	CT476828.1	GL000228.1:30529-32226	Benign	0
XLOC_047058	XLOC_047058	CT476828.2	GL000228.1:65369-65465	Benign	0
XLOC_047059	XLOC_047059	CT978678.1	GL000229.1:17284-17399	Benign	0
XLOC_047060	XLOC_047060	CT867976.2	GL000230.1:33985-34068	Benign	0
XLOC_047061	XLOC_047061	CT867976.1	GL000230.1:40400-40482	Benign	0
XLOC_047062	XLOC_047062	CT867976.3	GL000230.1:42850-42933	Benign	0
XLOC_047063	XLOC_047063	CU013544.1	GL000233.1:28799-28881	Benign	0
XLOC_047064	XLOC_047064	CU013544.2	GL000233.1:35213-35296	Benign	0
XLOC_047065	XLOC_047065	CU179654.1	GL000236.1:5814-7152	Benign	0.314777
XLOC_047066	XLOC_047066	CU463998.2	GL000240.1:1097-1179	Benign	0
XLOC_047067	XLOC_047067	CU463998.1	GL000240.1:3054-3137	Benign	0
XLOC_047068	XLOC_047068	CU463998.3	GL000240.1:3771-3853	Benign	0
XLOC_047069	XLOC_047069	CU459211.1	GL000241.1:11450-11589	Benign	0
XLOC_047070	XLOC_047070	CU459201.1	GL000242.1:12835-34543	Benign	2.18188
XLOC_047071	XLOC_047071	CU459202.1	GL000243.1:4606-4688	Benign	0
XLOC_047072	XLOC_047072	CU459202.2	GL000243.1:6187-6270	Benign	0
XLOC_047073	XLOC_047073	CU442762.2	GL000247.1:11745-11828	Benign	0
XLOC_047074	XLOC_047074	CU442762.1	GL000247.1:11985-12067	Benign	0
XLOC_047075	XLOC_047075	CU442762.3	GL000247.1:12802-12884	Benign	0
XLOC_047076	XLOC_047076	AL772161.1	HG79_PATCH:136130709-136150724	Benign	5.99563
XLOC_047077	XLOC_047077	AC217778.3	HSCHR17_1:43578254-43578590	Benign	0.942357
XLOC_047078	XLOC_047078	AC217778.4	HSCHR17_1:43580584-43647125	Benign	3.67713
XLOC_047079	XLOC_047079	AC138688.3	HSCHR17_1:43752300-43767276	Benign	0
XLOC_047080	XLOC_047080	AC138688.7	HSCHR17_1:43774682-43774961	Benign	0
XLOC_047081	XLOC_047081	AC138688.8	HSCHR17_1:43776445-43865069	Benign	6.23296
XLOC_047082	XLOC_047082	AC138688.5	HSCHR17_1:43886502-43890161	Benign	3.03954
XLOC_047083	XLOC_047083	AC127032.4	HSCHR17_1:43912819-43913891	Benign	3.81068
XLOC_047084	XLOC_047084	AC127032.3	HSCHR17_1:43956273-43956914	Benign	0
XLOC_047085	XLOC_047085	AC217772.1	HSCHR17_1:44001605-44145512	Benign	3.45814
XLOC_047086	XLOC_047086	AC127032.1	HSCHR17_1:44001605-44145512	Benign	0
XLOC_047087	XLOC_047087	AC217779.1	HSCHR17_1:44150124-44280402	Benign	0
XLOC_047088	XLOC_047088	AC217770.1	HSCHR17_1:44339178-44553758	Benign	0
XLOC_047089	XLOC_047089	AC217770.2	HSCHR17_1:44339178-44553758	Benign	0
XLOC_047090	XLOC_047090	AC225613.2	HSCHR17_1:44560985-44561298	Benign	0
XLOC_047091	XLOC_047091	AC225613.9	HSCHR17_1:44573343-44574815	Benign	0.562237
XLOC_047092	XLOC_047092	AC225613.6	HSCHR17_1:44575672-44578193	Benign	0
XLOC_047093	XLOC_047093	AC225613.8	HSCHR17_1:44624077-44624636	Benign	0
XLOC_047094	XLOC_047094	AC139677.7	HSCHR17_1:44736660-44752551	Benign	0
XLOC_047095	XLOC_047095	AC139677.2	HSCHR17_1:44771953-44775602	Benign	12.3782
XLOC_047096	XLOC_047096	AC139677.6	HSCHR17_1:44792903-44794375	Benign	0.562237
XLOC_047097	XLOC_047097	AC139677.3	HSCHR17_1:44811785-44811978	Benign	0
XLOC_047098	XLOC_047098	AC139677.5	HSCHR17_1:44831765-44898747	Benign	1.31175
XLOC_047099	XLOC_047099	AC217775.2	HSCHR17_1:44934643-44939509	Benign	0
XLOC_047100	XLOC_047100	AC019319.1	HSCHR17_1:45030983-45041395	Benign	0
XLOC_047101	XLOC_047101	AC003070.1	HSCHR17_1:43471267-43510270	Benign	4.34235
XLOC_047102	XLOC_047102	AC217778.1	HSCHR17_1:43513191-43568077	Benign	4.03457
XLOC_047103	XLOC_047103	AC217778.2	HSCHR17_1:43580584-43647125	Benign	1.15512
XLOC_047104	XLOC_047104	AC138688.4	HSCHR17_1:43735637-43740507	Benign	0
XLOC_047105	XLOC_047105	AC138688.1	HSCHR17_1:43776445-43865069	Benign	0
XLOC_047106	XLOC_047106	AC138688.2	HSCHR17_1:43776445-43865069	Benign	2.11171
XLOC_047107	XLOC_047107	AC138688.6	HSCHR17_1:43904775-43906058	Benign	0
XLOC_047108	XLOC_047108	AC127032.2	HSCHR17_1:43929333-43930805	Benign	0.562237
XLOC_047109	XLOC_047109	AC127032.5	HSCHR17_1:43977150-43980249	Benign	0
XLOC_047110	XLOC_047110	AC127032.6	HSCHR17_1:44001605-44145512	Benign	0
XLOC_047111	XLOC_047111	AC217779.2	HSCHR17_1:44150124-44280402	Benign	0
XLOC_047112	XLOC_047112	AC217770.5	HSCHR17_1:44327964-44330147	Benign	0
XLOC_047113	XLOC_047113	AC217770.3	HSCHR17_1:44339178-44553758	Benign	0
XLOC_047114	XLOC_047114	AC217770.4	HSCHR17_1:44339178-44553758	Benign	0
XLOC_047115	XLOC_047115	AC225613.7	HSCHR17_1:44339178-44553758	Benign	0
XLOC_047116	XLOC_047116	AC225613.1	HSCHR17_1:44339178-44553758	Benign	0
XLOC_047117	XLOC_047117	AC225613.3	HSCHR17_1:44339178-44553758	Benign	0
XLOC_047118	XLOC_047118	AC225613.5	HSCHR17_1:44566754-44567102	Benign	0.861973
XLOC_047119	XLOC_047119	AC225613.10	HSCHR17_1:44586370-44593100	Benign	0
XLOC_047120	XLOC_047120	AC225613.4	HSCHR17_1:44586370-44593100	Benign	3.21551
XLOC_047121	XLOC_047121	AC139677.4	HSCHR17_1:44705730-44708833	Benign	0
XLOC_047122	XLOC_047122	AC139677.1	HSCHR17_1:44736660-44752551	Benign	0
XLOC_047123	XLOC_047123	AC139677.8	HSCHR17_1:44831765-44898747	Benign	3.25146
XLOC_047124	XLOC_047124	AC217775.1	HSCHR17_1:44907917-44922890	Benign	0
XLOC_047125	XLOC_047125	AC074378.4	HSCHR4_1:69235531-69295311	Benign	0
XLOC_047126	XLOC_047126	AC074378.3	HSCHR4_1:69235531-69295311	Benign	0
XLOC_047127	XLOC_047127	AC019173.1	HSCHR4_1:69313164-69363317	Benign	0
XLOC_047128	XLOC_047128	AC226496.1	HSCHR4_1:69564039-69580068	Benign	0
XLOC_047129	XLOC_047129	AC074378.2	HSCHR4_1:69176102-69215822	Benign	0.553435
XLOC_047130	XLOC_047130	AC074378.1	HSCHR4_1:69235531-69295311	Benign	0
XLOC_047131	XLOC_047131	AC019173.2	HSCHR4_1:69394990-69419037	Benign	1.38876
XLOC_047132	XLOC_047132	AC021146.1	HSCHR4_1:69676503-69699836	Benign	1.18862
XLOC_047133	XLOC_047133	AC021146.2	HSCHR4_1:69752900-69753179	Benign	0
XLOC_047134	XLOC_047134	AL662890.7	HSCHR6_MHC_APD:28730485-28730593	Benign	0
XLOC_047135	XLOC_047135	RPL13P	HSCHR6_MHC_APD:28827405-28831131	Benign	0.26055
XLOC_047136	XLOC_047136	CR759942.1	HSCHR6_MHC_APD:28862350-28891771	Benign	0
XLOC_047137	XLOC_047137	HCG14	HSCHR6_MHC_APD:28862350-28891771	Benign	0
XLOC_047138	XLOC_047138	HCG15,HCG16	HSCHR6_MHC_APD:28953984-28956357	Benign	0
XLOC_047139	XLOC_047139	OR2J1	HSCHR6_MHC_APD:29068769-29069708	Benign	0
XLOC_047140	XLOC_047140	OR2J3	HSCHR6_MHC_APD:29079707-29080643	Benign	0
XLOC_047141	XLOC_047141	XXbac-BCX196D17.5	HSCHR6_MHC_APD:29092025-29096724	Benign	0
XLOC_047142	XLOC_047142	OR2J2	HSCHR6_MHC_APD:29141356-29142397	Benign	0
XLOC_047143	XLOC_047143	XXbac-BPG308J9.3	HSCHR6_MHC_APD:29234761-29234916	Benign	0
XLOC_047144	XLOC_047144	OR2B4P	HSCHR6_MHC_APD:29258559-29259502	Benign	0
XLOC_047145	XLOC_047145	CR936918.1	HSCHR6_MHC_APD:29267100-29267640	Benign	0
XLOC_047146	XLOC_047146	OR14J1	HSCHR6_MHC_APD:29274488-29275605	Benign	0
XLOC_047147	XLOC_047147	OR10C1	HSCHR6_MHC_APD:29390470-29424928	Benign	0
XLOC_047148	XLOC_047148	OR2H1	HSCHR6_MHC_APD:29425037-29432186	Benign	0.0853653
XLOC_047149	XLOC_047149	XXbac-BPG13B8.10	HSCHR6_MHC_APD:29465367-29478414	Benign	0
XLOC_047150	XLOC_047150	DAQB-12N14.5	HSCHR6_MHC_APD:29497283-29501432	Benign	0
XLOC_047151	XLOC_047151	OR2I1P	HSCHR6_MHC_APD:29521109-29522057	Benign	0
XLOC_047152	XLOC_047152	OR2H5P	HSCHR6_MHC_APD:29523503-29601074	Benign	0
XLOC_047153	XLOC_047153	TMEM183AP1	HSCHR6_MHC_APD:29523503-29601074	Benign	0
XLOC_047154	XLOC_047154	RPL13AP	HSCHR6_MHC_APD:29523503-29601074	Benign	0
XLOC_047155	XLOC_047155	OR2H2	HSCHR6_MHC_APD:29523503-29601074	Benign	0
XLOC_047156	XLOC_047156	MOG	HSCHR6_MHC_APD:29624886-29640277	Benign	0
XLOC_047157	XLOC_047157	HLA-P	HSCHR6_MHC_APD:29758889-29770242	Benign	0
XLOC_047158	XLOC_047158	HLA-H	HSCHR6_MHC_APD:29793553-29797315	Benign	0.498159
XLOC_047159	XLOC_047159	HLA-T	HSCHR6_MHC_APD:29802805-29803937	Benign	0
XLOC_047160	XLOC_047160	DDX39BP1	HSCHR6_MHC_APD:29812770-29813137	Benign	0
XLOC_047161	XLOC_047161	HLA-K	HSCHR6_MHC_APD:29832178-29835432	Benign	0.664058
XLOC_047162	XLOC_047162	HLA-U	HSCHR6_MHC_APD:29838542-29838728	Benign	0
XLOC_047163	XLOC_047163	HLA-A	HSCHR6_MHC_APD:29845528-29850151	Benign	11.9913
XLOC_047164	XLOC_047164	HLA-W	HSCHR6_MHC_APD:29860827-29862802	Benign	0
XLOC_047165	XLOC_047165	DDX39BP2	HSCHR6_MHC_APD:29897439-29897836	Benign	0
XLOC_047166	XLOC_047166	HLA-J	HSCHR6_MHC_APD:29905241-29969520	Benign	0.373988
XLOC_047167	XLOC_047167	ETF1P1	HSCHR6_MHC_APD:29905241-29969520	Benign	0
XLOC_047168	XLOC_047168	ZNRD1	HSCHR6_MHC_APD:29905241-29969520	Benign	0.352713
XLOC_047169	XLOC_047169	PPP1R11	HSCHR6_MHC_APD:29971319-29980498	Benign	0
XLOC_047170	XLOC_047170	XXbac-BPG250I8.13	HSCHR6_MHC_APD:30015057-30019333	Benign	0.808957
XLOC_047171	XLOC_047171	TRIM40	HSCHR6_MHC_APD:30040742-30053350	Benign	0.149977
XLOC_047172	XLOC_047172	TRIM15	HSCHR6_MHC_APD:30067804-30077295	Benign	0.384033
XLOC_047173	XLOC_047173	CR788282.1	HSCHR6_MHC_APD:30089024-30118001	Benign	0
XLOC_047174	XLOC_047174	TRIM26P1	HSCHR6_MHC_APD:30138606-30146877	Benign	0
XLOC_047175	XLOC_047175	RPP21,TRIM39	HSCHR6_MHC_APD:30266816-30322899	Benign	0.541015
XLOC_047176	XLOC_047176	HLA-N	HSCHR6_MHC_APD:30327430-30327565	Benign	0
XLOC_047177	XLOC_047177	CR759890.1	HSCHR6_MHC_APD:30340492-30340616	Benign	0
XLOC_047178	XLOC_047178	CR759890.2	HSCHR6_MHC_APD:30368501-30368589	Benign	0
XLOC_047179	XLOC_047179	MICC	HSCHR6_MHC_APD:30390729-30395334	Benign	0
XLOC_047180	XLOC_047180	CR759890.3	HSCHR6_MHC_APD:30403282-30403496	Benign	0
XLOC_047181	XLOC_047181	CR774188.1	HSCHR6_MHC_APD:30432996-30433120	Benign	0
XLOC_047182	XLOC_047182	CR759912.3	HSCHR6_MHC_APD:30485726-30485799	Benign	0
XLOC_047183	XLOC_047183	XXbac-BPG249D20.9	HSCHR6_MHC_APD:30492288-30495243	Benign	0
XLOC_047184	XLOC_047184	CR759912.1	HSCHR6_MHC_APD:30506511-30507598	Benign	0
XLOC_047185	XLOC_047185	CR759912.8	HSCHR6_MHC_APD:30508917-30509042	Benign	0
XLOC_047186	XLOC_047186	CR759912.5	HSCHR6_MHC_APD:30514698-30514919	Benign	0
XLOC_047187	XLOC_047187	CR759912.4	HSCHR6_MHC_APD:30517399-30529581	Benign	0
XLOC_047188	XLOC_047188	MDC1-AS1	HSCHR6_MHC_APD:30675830-30693912	Benign	0
XLOC_047189	XLOC_047189	TUBB	HSCHR6_MHC_APD:30696222-30701448	Benign	3.00095
XLOC_047190	XLOC_047190	DDR1	HSCHR6_MHC_APD:30861247-30865452	Benign	0
XLOC_047191	XLOC_047191	MUC21	HSCHR6_MHC_APD:30959726-30965917	Benign	0
XLOC_047192	XLOC_047192	XXbac-BPG118E17.9	HSCHR6_MHC_APD:31006268-31011068	Benign	0
XLOC_047193	XLOC_047193	HCG22	HSCHR6_MHC_APD:31033295-31038966	Benign	0
XLOC_047194	XLOC_047194	CT009481.1	HSCHR6_MHC_APD:31039063-31039247	Benign	0
XLOC_047195	XLOC_047195	MICB	HSCHR6_MHC_APD:31473967-31490193	Benign	0.377555
XLOC_047196	XLOC_047196	RPL15P4	HSCHR6_MHC_APD:31507181-31507761	Benign	0
XLOC_047197	XLOC_047197	MCCD1	HSCHR6_MHC_APD:31507784-31518252	Benign	0
XLOC_047198	XLOC_047198	TNF	HSCHR6_MHC_APD:31555631-31557434	Benign	0
XLOC_047199	XLOC_047199	LST1	HSCHR6_MHC_APD:31565221-31572083	Benign	0
XLOC_047200	XLOC_047200	C6orf26,MSH5	HSCHR6_MHC_APD:31735722-31744719	Benign	1.04388
XLOC_047201	XLOC_047201	HSPA1A	HSCHR6_MHC_APD:31788759-31797087	Benign	3.24956
XLOC_047202	XLOC_047202	HSPA1B	HSCHR6_MHC_APD:31806878-31809393	Benign	2.63927
XLOC_047203	XLOC_047203	C6orf48	HSCHR6_MHC_APD:31813741-31818898	Benign	0.372392
XLOC_047204	XLOC_047204	DAQB-331I12.5	HSCHR6_MHC_APD:31858892-31876828	Benign	0
XLOC_047205	XLOC_047205	EGFL8,PPT2	HSCHR6_MHC_APD:32127475-32157217	Benign	0.771038
XLOC_047206	XLOC_047206	RNF5	HSCHR6_MHC_APD:32157474-32163445	Benign	0.387457
XLOC_047207	XLOC_047207	HNRNPA1P2	HSCHR6_MHC_APD:32295496-32350672	Benign	0
XLOC_047208	XLOC_047208	HCG23	HSCHR6_MHC_APD:32369259-32385878	Benign	0
XLOC_047209	XLOC_047209	XXbac-BPG254F23.7	HSCHR6_MHC_APD:32670371-32671202	Benign	0
XLOC_047210	XLOC_047210	HLA-DQA2	HSCHR6_MHC_APD:32694038-32700103	Benign	0.0646437
XLOC_047211	XLOC_047211	PSMB9,XXbac-BPG246D15.8	HSCHR6_MHC_APD:32792100-32831197	Benign	3.11712
XLOC_047212	XLOC_047212	HLA-Z	HSCHR6_MHC_APD:32847756-32847831	Benign	0
XLOC_047213	XLOC_047213	HLA-DPB1	HSCHR6_MHC_APD:33015767-33038372	Benign	2.28012
XLOC_047214	XLOC_047214	RPL32P1	HSCHR6_MHC_APD:33015767-33038372	Benign	0
XLOC_047215	XLOC_047215	HLA-DPB2	HSCHR6_MHC_APD:33063594-33085812	Benign	0
XLOC_047216	XLOC_047216	AL662890.3	HSCHR6_MHC_APD:28751413-28751785	Benign	0
XLOC_047217	XLOC_047217	XXbac-BPG308K3.5	HSCHR6_MHC_APD:28805649-28806787	Benign	0
XLOC_047218	XLOC_047218	XXbac-BPG308K3.6	HSCHR6_MHC_APD:28827405-28831131	Benign	0
XLOC_047219	XLOC_047219	ZNF90P2	HSCHR6_MHC_APD:28856612-28857687	Benign	0
XLOC_047220	XLOC_047220	TRIM27	HSCHR6_MHC_APD:28862350-28891771	Benign	0.411441
XLOC_047221	XLOC_047221	CR759942.2	HSCHR6_MHC_APD:28862350-28891771	Benign	0
XLOC_047222	XLOC_047222	ZNF311	HSCHR6_MHC_APD:28962605-28973432	Benign	0
XLOC_047223	XLOC_047223	OR2AD1P	HSCHR6_MHC_APD:28994501-28995429	Benign	0
XLOC_047224	XLOC_047224	OR2W1	HSCHR6_MHC_APD:29012034-29013062	Benign	0
XLOC_047225	XLOC_047225	OR2B3	HSCHR6_MHC_APD:29054027-29055133	Benign	0
XLOC_047226	XLOC_047226	OR2N1P	HSCHR6_MHC_APD:29105692-29106629	Benign	0
XLOC_047227	XLOC_047227	OR2U2P	HSCHR6_MHC_APD:29236292-29237252	Benign	0
XLOC_047228	XLOC_047228	OR11A1,OR5V1	HSCHR6_MHC_APD:29390470-29424928	Benign	0
XLOC_047229	XLOC_047229	OR12D3	HSCHR6_MHC_APD:29390470-29424928	Benign	0
XLOC_047230	XLOC_047230	UBDP1	HSCHR6_MHC_APD:29432453-29437664	Benign	0
XLOC_047231	XLOC_047231	MAS1LP1	HSCHR6_MHC_APD:29442882-29443929	Benign	0
XLOC_047232	XLOC_047232	MAS1L	HSCHR6_MHC_APD:29454554-29455819	Benign	0
XLOC_047233	XLOC_047233	RPS17P1	HSCHR6_MHC_APD:29457129-29457535	Benign	0
XLOC_047234	XLOC_047234	GPR53P	HSCHR6_MHC_APD:29505567-29506651	Benign	0
XLOC_047235	XLOC_047235	GABBR1,UBD	HSCHR6_MHC_APD:29523503-29601074	Benign	1.12696
XLOC_047236	XLOC_047236	SUMO2P1	HSCHR6_MHC_APD:29603969-29604253	Benign	0
XLOC_047237	XLOC_047237	ZFP57	HSCHR6_MHC_APD:29640387-29641038	Benign	0
XLOC_047238	XLOC_047238	HCG4	HSCHR6_MHC_APD:29758889-29770242	Benign	0
XLOC_047239	XLOC_047239	RPL7AP7	HSCHR6_MHC_APD:29771013-29771810	Benign	0
XLOC_047240	XLOC_047240	MICG	HSCHR6_MHC_APD:29780381-29780513	Benign	0
XLOC_047241	XLOC_047241	HCG4P7	HSCHR6_MHC_APD:29793553-29797315	Benign	0.307927
XLOC_047242	XLOC_047242	MCCD1P1	HSCHR6_MHC_APD:29814009-29814872	Benign	0
XLOC_047243	XLOC_047243	CR759913.1	HSCHR6_MHC_APD:29832178-29835432	Benign	0
XLOC_047244	XLOC_047244	HCG4P5	HSCHR6_MHC_APD:29845528-29850151	Benign	0
XLOC_047245	XLOC_047245	MCCD1P2	HSCHR6_MHC_APD:29898667-29899545	Benign	0
XLOC_047246	XLOC_047246	CR759960.1	HSCHR6_MHC_APD:29905241-29969520	Benign	0
XLOC_047247	XLOC_047247	HCG4P3	HSCHR6_MHC_APD:29905241-29969520	Benign	0.211519
XLOC_047248	XLOC_047248	RNF39	HSCHR6_MHC_APD:29971319-29980498	Benign	0
XLOC_047249	XLOC_047249	TRIM31	HSCHR6_MHC_APD:30015057-30019333	Benign	2.24863
XLOC_047250	XLOC_047250	TRIM10	HSCHR6_MHC_APD:30056559-30065548	Benign	0.117367
XLOC_047251	XLOC_047251	TRIM26	HSCHR6_MHC_APD:30089024-30118001	Benign	0.398677
XLOC_047252	XLOC_047252	CR788282.2,PAIP1P1	HSCHR6_MHC_APD:30089024-30118001	Benign	0
XLOC_047253	XLOC_047253	HCG17	HSCHR6_MHC_APD:30138606-30146877	Benign	0
XLOC_047254	XLOC_047254	HCG18	HSCHR6_MHC_APD:30266816-30322899	Benign	0.0484273
XLOC_047255	XLOC_047255	CR759928.1	HSCHR6_MHC_APD:30332248-30332336	Benign	0
XLOC_047256	XLOC_047256	HCG19P	HSCHR6_MHC_APD:30335293-30335927	Benign	0
