test_id	gene_id	gene	locus	sample_1	value_1
XLOC_038809	XLOC_038809	XXbac-BPG308K3.6	6:28827401-28831127	Benign	0
XLOC_038810	XLOC_038810	ZNF90P2	6:28856608-28857683	Benign	0
XLOC_038811	XLOC_038811	TRIM27	6:28870778-28891766	Benign	1.23542
XLOC_038812	XLOC_038812	KRT18P1	6:28936906-28938237	Benign	0.0985386
XLOC_038813	XLOC_038813	ZNF311	6:28962561-28973387	Benign	0
XLOC_038814	XLOC_038814	OR2AD1P	6:28994456-28995384	Benign	0
XLOC_038815	XLOC_038815	OR2W1	6:29011989-29013017	Benign	0
XLOC_038816	XLOC_038816	OR2P1P	6:29039600-29040376	Benign	0
XLOC_038817	XLOC_038817	AL662791.1	6:29044349-29044945	Benign	0.0835555
XLOC_038818	XLOC_038818	OR2B3	6:29053984-29055090	Benign	0
XLOC_038819	XLOC_038819	OR2N1P	6:29105656-29106593	Benign	0
XLOC_038820	XLOC_038820	OR2G1P	6:29191749-29234862	Benign	0
XLOC_038821	XLOC_038821	OR2U1P	6:29191749-29234862	Benign	0
XLOC_038822	XLOC_038822	OR2U2P	6:29236238-29237198	Benign	0
XLOC_038823	XLOC_038823	DDX6P1	6:29297402-29298838	Benign	0.067019
XLOC_038824	XLOC_038824	OR11A1,OR5V1	6:29323006-29424848	Benign	0
XLOC_038825	XLOC_038825	OR12D3	6:29323006-29424848	Benign	0
XLOC_038826	XLOC_038826	UBDP1	6:29432372-29437583	Benign	0
XLOC_038827	XLOC_038827	MAS1LP1	6:29442801-29443848	Benign	0
XLOC_038828	XLOC_038828	MAS1L	6:29454473-29455738	Benign	0
XLOC_038829	XLOC_038829	RPS17P1	6:29457047-29457453	Benign	0.0546481
XLOC_038830	XLOC_038830	GPR53P	6:29505480-29506564	Benign	0
XLOC_038831	XLOC_038831	GABBR1,UBD	6:29523291-29601753	Benign	0.447825
XLOC_038832	XLOC_038832	SUMO2P1	6:29603836-29604120	Benign	1.31897
XLOC_038833	XLOC_038833	ZFP57	6:29640168-29648887	Benign	0
XLOC_038834	XLOC_038834	ZDHHC20P1	6:29675901-29676324	Benign	0
XLOC_038835	XLOC_038835	HCG4P11	6:29690551-29716826	Benign	0.0814388
XLOC_038836	XLOC_038836	HLA-F-AS1,MICE,RPL23AP1	6:29690551-29716826	Benign	0.110013
XLOC_038837	XLOC_038837	IFITM4P	6:29718505-29718925	Benign	0
XLOC_038838	XLOC_038838	HCG4	6:29758636-29770200	Benign	0
XLOC_038839	XLOC_038839	RPL7AP7	6:29770971-29771768	Benign	0.0763096
XLOC_038840	XLOC_038840	MICG	6:29780341-29780473	Benign	0
XLOC_038841	XLOC_038841	HCG4P8	6:29794743-29798902	Benign	0
XLOC_038842	XLOC_038842	MICF	6:29820139-29820268	Benign	0
XLOC_038843	XLOC_038843	HCG4P7	6:29855070-29858259	Benign	0
XLOC_038844	XLOC_038844	MCCD1P1	6:29875559-29876422	Benign	0
XLOC_038845	XLOC_038845	AL671277.1	6:29892499-29897009	Benign	0.194944
XLOC_038846	XLOC_038846	HCG4P5	6:29909036-29913661	Benign	0
XLOC_038847	XLOC_038847	MICD	6:29938577-29940241	Benign	0.0467233
XLOC_038848	XLOC_038848	MCCD1P2	6:29962213-29963091	Benign	0
XLOC_038849	XLOC_038849	ZNRD1-AS1	6:29968787-30032686	Benign	0.0586032
XLOC_038850	XLOC_038850	HCG4P3	6:29968787-30032686	Benign	0
XLOC_038851	XLOC_038851	RNF39	6:30034485-30043664	Benign	0.138715
XLOC_038852	XLOC_038852	AL669914.1	6:30056597-30056730	Benign	0
XLOC_038853	XLOC_038853	TRIM31	6:30070673-30082501	Benign	3.42613
XLOC_038854	XLOC_038854	SNORA48	6:30100581-30100743	Benign	0
XLOC_038855	XLOC_038855	TRIM10	6:30119721-30128711	Benign	0.0233046
XLOC_038856	XLOC_038856	TRIM26	6:30152231-30181204	Benign	0.614339
XLOC_038857	XLOC_038857	PAIP1P1	6:30152231-30181204	Benign	0
XLOC_038858	XLOC_038858	HCG17,HCG18	6:30201815-30314661	Benign	0.19974
XLOC_038859	XLOC_038859	HCG19P	6:30327054-30327688	Benign	0
XLOC_038860	XLOC_038860	UBQLN1P1	6:30330888-30332057	Benign	0
XLOC_038861	XLOC_038861	GNL1	6:30509153-30531500	Benign	0.136517
XLOC_038862	XLOC_038862	PPP1R10	6:30568176-30594172	Benign	1.66427
XLOC_038863	XLOC_038863	AL662800.1	6:30568176-30594172	Benign	0
XLOC_038864	XLOC_038864	DHX16	6:30614815-30640814	Benign	0.266767
XLOC_038865	XLOC_038865	KIAA1949	6:30644165-30655672	Benign	0.260802
XLOC_038866	XLOC_038866	NRM	6:30655823-30659197	Benign	0.056999
XLOC_038867	XLOC_038867	RPL7P4	6:30664582-30665312	Benign	0.0520183
XLOC_038868	XLOC_038868	MDC1	6:30667583-30685666	Benign	0.195551
XLOC_038869	XLOC_038869	FLOT1	6:30695485-30710510	Benign	3.51918
XLOC_038870	XLOC_038870	Y_RNA	6:30695485-30710510	Benign	1.99966
XLOC_038871	XLOC_038871	IER3	6:30710975-30712331	Benign	1.40227
XLOC_038872	XLOC_038872	NCRNA00243	6:30766430-30798436	Benign	0
XLOC_038873	XLOC_038873	XXbac-BPG27H4.8	6:30807302-30815936	Benign	0
XLOC_038874	XLOC_038874	TIGD1L	6:30834758-30843695	Benign	0.0120962
XLOC_038875	XLOC_038875	SFTA2	6:30899129-30899952	Benign	0
XLOC_038876	XLOC_038876	Y_RNA	6:30900394-30900486	Benign	0
XLOC_038877	XLOC_038877	HCG21	6:30908748-30922639	Benign	0
XLOC_038878	XLOC_038878	C6orf15	6:31078999-31080336	Benign	0
XLOC_038879	XLOC_038879	CDSN	6:31082526-31107869	Benign	0
XLOC_038880	XLOC_038880	PSORS1C2	6:31082526-31107869	Benign	0
XLOC_038881	XLOC_038881	CCHCR1	6:31110215-31126015	Benign	0.310392
XLOC_038882	XLOC_038882	POU5F1	6:31126318-31148508	Benign	0.0790034
XLOC_038883	XLOC_038883	PSORS1C3	6:31126318-31148508	Benign	0.0810827
XLOC_038884	XLOC_038884	HCG27-IT1	6:31165536-31171745	Benign	0.103504
XLOC_038885	XLOC_038885	XXbac-BPG299F13.16	6:31192118-31192835	Benign	0
XLOC_038886	XLOC_038886	HLA-C	6:31236525-31239907	Benign	19.1173
XLOC_038887	XLOC_038887	WASF5P	6:31255286-31256741	Benign	0
XLOC_038888	XLOC_038888	XXbac-BPG248L24.13	6:31261684-31269419	Benign	0
XLOC_038889	XLOC_038889	XXbac-BPG248L24.10	6:31275591-31276326	Benign	0
XLOC_038890	XLOC_038890	HLA-B	6:31321648-31325406	Benign	24.32
XLOC_038891	XLOC_038891	DHFRP2	6:31334128-31334675	Benign	0.0766794
XLOC_038892	XLOC_038892	HLA-S	6:31349850-31350065	Benign	0
XLOC_038893	XLOC_038893	Y_RNA	6:31367560-31445283	Benign	0
XLOC_038894	XLOC_038894	XXbac-BPG181B23.6	6:31367560-31445283	Benign	0.326944
XLOC_038895	XLOC_038895	Y_RNA	6:31462657-31478901	Benign	2.35048
XLOC_038896	XLOC_038896	PPIAP9	6:31487256-31488068	Benign	0.034872
XLOC_038897	XLOC_038897	ATP6V1G2,ATP6V1G2-DDX39B,DDX39B	6:31496493-31527677	Benign	2.84079
XLOC_038898	XLOC_038898	SNORD117	6:31496493-31527677	Benign	103.874
XLOC_038899	XLOC_038899	LTB	6:31548301-31550299	Benign	0.184428
XLOC_038900	XLOC_038900	NCR3	6:31553900-31560762	Benign	0
XLOC_038901	XLOC_038901	UQCRHP1	6:31578859-31579133	Benign	0
XLOC_038902	XLOC_038902	BAG6	6:31606804-31625987	Benign	4.2979
XLOC_038903	XLOC_038903	C6orf47	6:31626074-31628549	Benign	0.115689
XLOC_038904	XLOC_038904	GPANK1	6:31629005-31641553	Benign	0.177249
XLOC_038905	XLOC_038905	LY6G5C	6:31644460-31651817	Benign	0
XLOC_038906	XLOC_038906	ABHD16A,AL662899.1,LY6G6E	6:31654725-31685695	Benign	0.430259
XLOC_038907	XLOC_038907	LY6G6C	6:31686370-31694491	Benign	0
XLOC_038908	XLOC_038908	CLIC1,DDAH2	6:31694814-31707540	Benign	2.86123
XLOC_038909	XLOC_038909	U6	6:31707724-31733365	Benign	0
XLOC_038910	XLOC_038910	C6orf26-AS1	6:31707724-31733365	Benign	0.0923195
XLOC_038911	XLOC_038911	C6orf27	6:31733366-31745108	Benign	0.0361247
XLOC_038912	XLOC_038912	VARS	6:31745294-31763730	Benign	0.647421
XLOC_038913	XLOC_038913	Y_RNA	6:31745294-31763730	Benign	0.895811
XLOC_038914	XLOC_038914	LSM2	6:31765172-31774761	Benign	0.240952
XLOC_038915	XLOC_038915	HSPA1L	6:31777395-31785723	Benign	0.0553221
XLOC_038916	XLOC_038916	NEU1	6:31825435-31830683	Benign	0.73844
XLOC_038917	XLOC_038917	SLC44A4	6:31830968-31846823	Benign	5.5718
XLOC_038918	XLOC_038918	EHMT2	6:31847535-31865464	Benign	0.209305
XLOC_038919	XLOC_038919	ZBTB12	6:31865561-31919861	Benign	0
XLOC_038920	XLOC_038920	MIR1236,RDBP	6:31919863-31937532	Benign	1.32958
XLOC_038921	XLOC_038921	DOM3Z	6:31937586-31971298	Benign	0.0664484
XLOC_038922	XLOC_038922	C4A-AS1	6:31937586-31971298	Benign	0
XLOC_038923	XLOC_038923	TNXA	6:31976390-31980249	Benign	0.136714
XLOC_038924	XLOC_038924	C4B-AS1	6:31982538-32004035	Benign	0
XLOC_038925	XLOC_038925	ATF6B,TNXB	6:32006041-32096030	Benign	3.10388
XLOC_038926	XLOC_038926	5S_rRNA	6:32006041-32096030	Benign	1.49055
XLOC_038927	XLOC_038927	FKBPL	6:32096483-32098068	Benign	0
XLOC_038928	XLOC_038928	PRRT1	6:32116135-32145873	Benign	0.0292776
XLOC_038929	XLOC_038929	AGPAT1	6:32116135-32145873	Benign	1.09338
XLOC_038930	XLOC_038930	AGER	6:32146130-32152101	Benign	0.324055
XLOC_038931	XLOC_038931	PBX2	6:32152509-32157963	Benign	1.00188
XLOC_038932	XLOC_038932	GPSM3,NOTCH4	6:32158542-32191844	Benign	0.232778
XLOC_038933	XLOC_038933	C6orf10	6:32256302-32352332	Benign	0
XLOC_038934	XLOC_038934	BTNL2	6:32358286-32379511	Benign	0
XLOC_038935	XLOC_038935	HLA-DRB9	6:32427597-32441277	Benign	0
XLOC_038936	XLOC_038936	HLA-DRB5	6:32485119-32498064	Benign	5.17019
XLOC_038937	XLOC_038937	U1	6:32517716-32517867	Benign	0
XLOC_038938	XLOC_038938	HLA-DRB6	6:32520489-32527799	Benign	0.156412
XLOC_038939	XLOC_038939	HLA-DRB1	6:32546545-32557625	Benign	7.80183
XLOC_038940	XLOC_038940	HLA-DQB1,XXbac-BPG254F23.6	6:32627243-32636160	Benign	11.3295
XLOC_038941	XLOC_038941	MTCO3P1	6:32673900-32674732	Benign	0
XLOC_038942	XLOC_038942	HLA-DQB3	6:32698534-32699472	Benign	0
XLOC_038943	XLOC_038943	HLA-DQB2	6:32723874-32731311	Benign	0.114378
XLOC_038944	XLOC_038944	HLA-DOB,TAP2,XXbac-BPG246D15.9	6:32780539-32806599	Benign	0.770995
XLOC_038945	XLOC_038945	PSMB8	6:32808493-32847625	Benign	0.875447
XLOC_038946	XLOC_038946	TAP1	6:32808493-32847625	Benign	0.689407
XLOC_038947	XLOC_038947	PPP1R2P1	6:32808493-32847625	Benign	0.135173
XLOC_038948	XLOC_038948	AL645941.1,HLA-DMA,HLA-DMB,XXbac-BPG181M17.5	6:32902405-32949282	Benign	3.69924
XLOC_038949	XLOC_038949	HLA-DOA	6:32971954-32977389	Benign	0.0640073
XLOC_038950	XLOC_038950	HLA-DPA1	6:33032345-33054978	Benign	10.9344
XLOC_038951	XLOC_038951	HLA-DPA2	6:33059529-33065072	Benign	0
XLOC_038952	XLOC_038952	COL11A2P	6:33071570-33075107	Benign	0
XLOC_038953	XLOC_038953	HLA-DPA3	6:33080227-33111102	Benign	0
XLOC_038954	XLOC_038954	COL11A2	6:33130457-33160276	Benign	0
XLOC_038955	XLOC_038955	RXRB	6:33161364-33172216	Benign	0.221937
XLOC_038956	XLOC_038956	VPS52	6:33217310-33244287	Benign	1.05872
XLOC_038957	XLOC_038957	WDR46	6:33246884-33267101	Benign	0.560737
XLOC_038958	XLOC_038958	RGL2	6:33246884-33267101	Benign	0.330946
XLOC_038959	XLOC_038959	TAPBP	6:33267470-33282164	Benign	1.72849
XLOC_038960	XLOC_038960	ZBTB22	6:33282182-33285719	Benign	0.231428
XLOC_038961	XLOC_038961	DAXX	6:33286334-33297046	Benign	0.477208
XLOC_038962	XLOC_038962	LYPLA2P1	6:33333324-33334020	Benign	0.225545
XLOC_038963	XLOC_038963	RPL35AP4	6:33357150-33357252	Benign	12.2116
XLOC_038964	XLOC_038964	RPL12P1	6:33359312-33377701	Benign	1.643
XLOC_038965	XLOC_038965	CUTA	6:33378175-33386094	Benign	3.20335
XLOC_038966	XLOC_038966	BAK1	6:33540323-33548070	Benign	1.34953
XLOC_038967	XLOC_038967	NCRNA00336	6:33551514-33561115	Benign	0.120697
XLOC_038968	XLOC_038968	AL139044.1	6:33588521-33664351	Benign	0.109371
XLOC_038969	XLOC_038969	C6orf125	6:33665344-33679504	Benign	0.682641
XLOC_038970	XLOC_038970	IP6K3	6:33689443-33714762	Benign	0
XLOC_038971	XLOC_038971	LEMD2	6:33738978-33756913	Benign	6.96775
XLOC_038972	XLOC_038972	MLN	6:33762449-33771788	Benign	0
XLOC_038973	XLOC_038973	RP3-468B3.3	6:33835282-33895408	Benign	0
XLOC_038974	XLOC_038974	MIR1275	6:33967748-33967828	Benign	0
XLOC_038975	XLOC_038975	GRM4	6:33989630-34123399	Benign	0.0782541
XLOC_038976	XLOC_038976	AL590403.1	6:33989630-34123399	Benign	0
XLOC_038977	XLOC_038977	C6orf1	6:34214156-34217247	Benign	0.756095
XLOC_038978	XLOC_038978	RPL35P2	6:34231087-34231450	Benign	1.82066
XLOC_038979	XLOC_038979	NUDT3	6:34255996-34360451	Benign	0.958417
XLOC_038980	XLOC_038980	RPS10	6:34385230-34393902	Benign	7.92605
XLOC_038981	XLOC_038981	BX255972.1	6:34433915-34503006	Benign	0
XLOC_038982	XLOC_038982	SPDEF	6:34505578-34524110	Benign	2.13992
XLOC_038983	XLOC_038983	RP3-391O22.3	6:34544034-34544433	Benign	0
XLOC_038984	XLOC_038984	C6orf106	6:34555064-34664636	Benign	2.53245
XLOC_038985	XLOC_038985	TAF11	6:34759856-34855866	Benign	2.73025
XLOC_038986	XLOC_038986	TCP11	6:35085847-35116387	Benign	0
XLOC_038987	XLOC_038987	RP3-329A5.1	6:35226685-35263762	Benign	0
XLOC_038988	XLOC_038988	TEAD3	6:35441373-35464861	Benign	1.06195
XLOC_038989	XLOC_038989	TULP1	6:35465650-35480715	Benign	0
XLOC_038990	XLOC_038990	FKBP5	6:35541361-35696360	Benign	3.31524
XLOC_038991	XLOC_038991	AL033519.1	6:35541361-35696360	Benign	0.930091
XLOC_038992	XLOC_038992	AL157823.1	6:35541361-35696360	Benign	0
XLOC_038993	XLOC_038993	RP3-510O8.4	6:35701643-35704724	Benign	0
XLOC_038994	XLOC_038994	CLPS	6:35762758-35765102	Benign	0
XLOC_038995	XLOC_038995	SRPK1	6:35773070-35889119	Benign	10.4859
XLOC_038996	XLOC_038996	SLC26A8	6:35911290-35992645	Benign	0.129746
XLOC_038997	XLOC_038997	RP1-179N16.3	6:35995487-36079013	Benign	0.914711
XLOC_038998	XLOC_038998	MAPK14	6:35995487-36079013	Benign	11.2074
XLOC_038999	XLOC_038999	Z95152.1	6:36108274-36108365	Benign	0
XLOC_039000	XLOC_039000	RP1-179N16.6	6:36114474-36200567	Benign	0
XLOC_039001	XLOC_039001	C6orf222	6:36283533-36304662	Benign	0.453329
XLOC_039002	XLOC_039002	ETV7	6:36322418-36458920	Benign	0.191162
XLOC_039003	XLOC_039003	PXT1	6:36322418-36458920	Benign	0
XLOC_039004	XLOC_039004	AL136135.1	6:36322418-36458920	Benign	0.0883731
XLOC_039005	XLOC_039005	STK38	6:36461668-36515247	Benign	3.61913
XLOC_039006	XLOC_039006	U1	6:36555310-36932613	Benign	411.882
XLOC_039007	XLOC_039007	CPNE5	6:36555310-36932613	Benign	0.766556
XLOC_039008	XLOC_039008	PPIL1	6:36555310-36932613	Benign	1.46283
XLOC_039009	XLOC_039009	MTCH1	6:36935916-36954074	Benign	6.96279
XLOC_039010	XLOC_039010	SNORD112	6:37151372-37151444	Benign	0
XLOC_039011	XLOC_039011	TMEM217	6:37179955-37300746	Benign	0
XLOC_039012	XLOC_039012	snoU13	6:37179955-37300746	Benign	0
XLOC_039013	XLOC_039013	CCDC167	6:37450695-37467700	Benign	0.522107
XLOC_039014	XLOC_039014	RP1-153P14.3	6:37511328-37515490	Benign	0
XLOC_039015	XLOC_039015	MDGA1	6:37598454-37667082	Benign	0.207271
XLOC_039016	XLOC_039016	RP3-441A12.1	6:37783552-37786994	Benign	0
XLOC_039017	XLOC_039017	AL121574.1	6:37787274-38122400	Benign	0.718142
XLOC_039018	XLOC_039018	RP11-420A21.1	6:37787274-38122400	Benign	0
XLOC_039019	XLOC_039019	ZFAND3	6:37787274-38122400	Benign	28.6522
XLOC_039020	XLOC_039020	RP1-295F6.2	6:38130576-38131580	Benign	0
XLOC_039021	XLOC_039021	BTBD9,RP3-322I12.2	6:38136226-38607924	Benign	4.0573
XLOC_039022	XLOC_039022	AL031905.1	6:38136226-38607924	Benign	0
XLOC_039023	XLOC_039023	GLO1	6:38643718-38670917	Benign	4.70666
XLOC_039024	XLOC_039024	SNORA8	6:38684334-38998301	Benign	0
XLOC_039025	XLOC_039025	RP1-207H1.3	6:38684334-38998301	Benign	0
XLOC_039026	XLOC_039026	RP1-202I21.3	6:39007378-39007761	Benign	0
XLOC_039027	XLOC_039027	C6orf64	6:39071839-39082965	Benign	1.6516
XLOC_039028	XLOC_039028	KCNK5	6:39156748-39197226	Benign	1.34097
XLOC_039029	XLOC_039029	KCNK17	6:39266776-39282329	Benign	0
XLOC_039030	XLOC_039030	KCNK16	6:39282473-39290744	Benign	0
XLOC_039031	XLOC_039031	KIF6	6:39297765-39693181	Benign	0.12435
XLOC_039032	XLOC_039032	AL035464.1	6:39297765-39693181	Benign	0
XLOC_039033	XLOC_039033	E2F4P1	6:39297765-39693181	Benign	0
XLOC_039034	XLOC_039034	U1	6:39297765-39693181	Benign	0
XLOC_039035	XLOC_039035	MOCS1,RP11-61I13.2,RP11-61I13.3	6:39760141-39902290	Benign	0.441945
XLOC_039036	XLOC_039036	RP1-278E11.3	6:39926152-39926572	Benign	13.5174
XLOC_039037	XLOC_039037	AL136089.1	6:39960553-39967972	Benign	0
XLOC_039038	XLOC_039038	RP11-552E20.1	6:40239304-40243976	Benign	0
XLOC_039039	XLOC_039039	RP11-552E20.3	6:40302692-40347624	Benign	0
XLOC_039040	XLOC_039040	RP11-552E20.4	6:40302692-40347624	Benign	0
XLOC_039041	XLOC_039041	LRFN2	6:40359324-40555204	Benign	0
XLOC_039042	XLOC_039042	RP11-121P10.1	6:40359324-40555204	Benign	0
XLOC_039043	XLOC_039043	RP3-462C17.1	6:40359324-40555204	Benign	0
XLOC_039044	XLOC_039044	RP11-570K4.1	6:40681149-40683102	Benign	0
XLOC_039045	XLOC_039045	C6orf130,UNC5CL	6:40994771-41067715	Benign	5.03232
XLOC_039046	XLOC_039046	RP1-238O23.4	6:41107593-41108570	Benign	0
XLOC_039047	XLOC_039047	TREML1	6:41117000-41122075	Benign	0
XLOC_039048	XLOC_039048	TREM2	6:41126244-41130924	Benign	0
XLOC_039049	XLOC_039049	TREML2	6:41158014-41168932	Benign	0
XLOC_039050	XLOC_039050	RP1-229K20.2	6:41176291-41190382	Benign	0
XLOC_039051	XLOC_039051	5S_rRNA	6:41207257-41207364	Benign	0.996228
XLOC_039052	XLOC_039052	RP1-229K20.5	6:41237612-41237977	Benign	0
XLOC_039053	XLOC_039053	TREM1	6:41243711-41254457	Benign	0
XLOC_039054	XLOC_039054	U6	6:41270203-41270310	Benign	1.6442
XLOC_039055	XLOC_039055	RP13-235E23.1	6:41275903-41276303	Benign	0
XLOC_039056	XLOC_039056	RP11-328M4.2	6:41462590-41570122	Benign	1.48551
XLOC_039057	XLOC_039057	TFEB	6:41651715-41703997	Benign	0.843552
XLOC_039058	XLOC_039058	PGC	6:41704448-41721847	Benign	0
XLOC_039059	XLOC_039059	FRS3	6:41737913-41757879	Benign	0
XLOC_039060	XLOC_039060	RP11-298J23.6,USP49	6:41762106-41863099	Benign	0.290671
XLOC_039061	XLOC_039061	MED20,Y_RNA	6:41873091-41888877	Benign	16.0244
XLOC_039062	XLOC_039062	CCND3	6:41902670-42018095	Benign	3.89671
XLOC_039063	XLOC_039063	U6	6:41902670-42018095	Benign	13.8037
XLOC_039064	XLOC_039064	C6orf132	6:42068855-42110357	Benign	0.368718
XLOC_039065	XLOC_039065	GUCA1B	6:42152138-42162694	Benign	0
XLOC_039066	XLOC_039066	MRPS10	6:42174538-42185603	Benign	1.68073
XLOC_039067	XLOC_039067	TRERF1	6:42192668-42419789	Benign	0.488711
XLOC_039068	XLOC_039068	U3	6:42192668-42419789	Benign	0
XLOC_039069	XLOC_039069	snoU13	6:42473237-42473344	Benign	0
XLOC_039070	XLOC_039070	PRPH2	6:42664339-42690312	Benign	0
XLOC_039071	XLOC_039071	TBCC	6:42712218-42714558	Benign	1.32872
XLOC_039072	XLOC_039072	C6orf226	6:42858004-42858554	Benign	1.42292
XLOC_039073	XLOC_039073	RPL24P4	6:42924082-42924503	Benign	25.6077
XLOC_039074	XLOC_039074	PEX6	6:42928495-42946958	Benign	0.479682
XLOC_039075	XLOC_039075	MEA1	6:42952236-42981706	Benign	1.68024
XLOC_039076	XLOC_039076	AL136304.1	6:43003933-43004238	Benign	8.27046
XLOC_039077	XLOC_039077	AL136304.2	6:43004257-43004560	Benign	0.571436
XLOC_039078	XLOC_039078	CUL7,MRPL2	6:43005354-43042837	Benign	2.6472
XLOC_039079	XLOC_039079	RP3-330M21.5	6:43149912-43192325	Benign	0
XLOC_039080	XLOC_039080	C6orf108	6:43193366-43197222	Benign	1.80011
XLOC_039081	XLOC_039081	CRIP3	6:43263431-43276535	Benign	0
XLOC_039082	XLOC_039082	ZNF318	6:43299512-43337181	Benign	0.519799
XLOC_039083	XLOC_039083	DLK2	6:43395103-43424370	Benign	0
XLOC_039084	XLOC_039084	C6orf154	6:43474706-43543812	Benign	0
XLOC_039085	XLOC_039085	YIPF3	6:43474706-43543812	Benign	7.54094
XLOC_039086	XLOC_039086	XPO5	6:43474706-43543812	Benign	3.95235
XLOC_039087	XLOC_039087	RP3-337H4.6	6:43474706-43543812	Benign	0.867583
XLOC_039088	XLOC_039088	U7	6:43474706-43543812	Benign	0
XLOC_039089	XLOC_039089	RP3-337H4.8	6:43543886-43596936	Benign	0
XLOC_039090	XLOC_039090	GTPBP2	6:43543886-43596936	Benign	2.75874
XLOC_039091	XLOC_039091	MRPS18A	6:43612782-43655545	Benign	2.59838
XLOC_039092	XLOC_039092	RP1-261G23.4	6:43673685-43674488	Benign	0
XLOC_039093	XLOC_039093	RP1-261G23.5	6:43690522-43705571	Benign	0
XLOC_039094	XLOC_039094	RP11-344J7.2	6:43819493-43820070	Benign	0
XLOC_039095	XLOC_039095	RP5-1120P11.1	6:43963459-44045689	Benign	0.0132149
XLOC_039096	XLOC_039096	RP5-1120P11.4	6:44056978-44057433	Benign	1.26478
XLOC_039097	XLOC_039097	MRPL14	6:44081193-44123256	Benign	3.05427
XLOC_039098	XLOC_039098	SLC35B2	6:44221832-44225291	Benign	2.26955
XLOC_039099	XLOC_039099	NFKBIE	6:44225918-44233500	Benign	0.988868
XLOC_039100	XLOC_039100	TCTE1	6:44238202-44346694	Benign	0
XLOC_039101	XLOC_039101	AARS2	6:44238202-44346694	Benign	0.458048
XLOC_039102	XLOC_039102	SUPT3H	6:44777053-45518818	Benign	1.03266
XLOC_039103	XLOC_039103	MIR586	6:44777053-45518818	Benign	0
XLOC_039104	XLOC_039104	RP11-394I17.1	6:44777053-45518818	Benign	0
XLOC_039105	XLOC_039105	CLIC5	6:45848749-46048132	Benign	11.0847
XLOC_039106	XLOC_039106	RP3-447E21.3	6:45848749-46048132	Benign	0
XLOC_039107	XLOC_039107	RP1-8B1.4	6:46064829-46097443	Benign	0
XLOC_039108	XLOC_039108	ENPP5	6:46128151-46138708	Benign	0.666101
XLOC_039109	XLOC_039109	RCAN2	6:46188474-46459709	Benign	1.94567
XLOC_039110	XLOC_039110	CYP39A1	6:46517540-46620523	Benign	1.79197
XLOC_039111	XLOC_039111	PLA2G7	6:46620677-46703430	Benign	1.17433
XLOC_039112	XLOC_039112	RP11-268F1.3	6:46714698-46728895	Benign	0
XLOC_039113	XLOC_039113	GPR116	6:46820248-46922680	Benign	1.28225
XLOC_039114	XLOC_039114	GPR110	6:46963106-47010099	Benign	0.178534
XLOC_039115	XLOC_039115	TNFRSF21	6:47199267-47277641	Benign	3.92075
XLOC_039116	XLOC_039116	RP11-385F7.2	6:47445524-47594999	Benign	0
XLOC_039117	XLOC_039117	RP11-550C4.6	6:47697562-47708477	Benign	0
XLOC_039118	XLOC_039118	RP11-550C4.4	6:47720563-47720976	Benign	0
XLOC_039119	XLOC_039119	C6orf138	6:47845763-48036425	Benign	0
XLOC_039120	XLOC_039120	HNRNPA3P4	6:48116938-48117741	Benign	1.24913
XLOC_039121	XLOC_039121	RBMXP1	6:48181339-48182530	Benign	0.364085
XLOC_039122	XLOC_039122	RP4-724P12.1	6:49045348-49045688	Benign	0
XLOC_039123	XLOC_039123	RNU7-65P	6:49312459-49312521	Benign	0
XLOC_039124	XLOC_039124	RP1-142O9.1	6:49325858-49328093	Benign	0.626267
XLOC_039125	XLOC_039125	MUT	6:49398072-49430904	Benign	2.56086
XLOC_039126	XLOC_039126	CYP2AC1P	6:49533636-49547879	Benign	0
XLOC_039127	XLOC_039127	RHAG	6:49572870-49604552	Benign	0
XLOC_039128	XLOC_039128	CRISP2	6:49660072-49681299	Benign	0
XLOC_039129	XLOC_039129	CRISP3	6:49695096-49712150	Benign	0
XLOC_039130	XLOC_039130	PGK2	6:49753365-49755053	Benign	0
XLOC_039131	XLOC_039131	RP11-719J20.1	6:49791424-49792495	Benign	0
XLOC_039132	XLOC_039132	CRISP1	6:49801969-49844809	Benign	0
XLOC_039133	XLOC_039133	DEFB133	6:49913813-49917157	Benign	0
XLOC_039134	XLOC_039134	DEFB114	6:49927961-49931818	Benign	0
XLOC_039135	XLOC_039135	DEFB113	6:49936389-49937338	Benign	0
XLOC_039136	XLOC_039136	DEFB110	6:49976850-49989694	Benign	0
XLOC_039137	XLOC_039137	DEFB112	6:50011287-50016364	Benign	0
XLOC_039138	XLOC_039138	RP1-28O17.1	6:50555319-50604918	Benign	0
XLOC_039139	XLOC_039139	RPS17P5	6:50824967-50825375	Benign	1.29127
XLOC_039140	XLOC_039140	RP4-753D5.3	6:50865327-50865938	Benign	0
XLOC_039141	XLOC_039141	FTH1P5	6:50880424-50880969	Benign	10.1586
XLOC_039142	XLOC_039142	AL139097.1	6:50980611-50980732	Benign	0
XLOC_039143	XLOC_039143	RP3-437C15.1	6:51274878-51275335	Benign	5.09411
XLOC_039144	XLOC_039144	RP11-793K1.1	6:51401957-51402341	Benign	0.165656
XLOC_039145	XLOC_039145	PKHD1	6:51470062-51952423	Benign	0.0643005
XLOC_039146	XLOC_039146	RP11-771D21.2	6:52011611-52016223	Benign	0
XLOC_039147	XLOC_039147	IL17F	6:52101478-52109335	Benign	0
