test_id	gene_id	gene	locus	sample_2	value_2
XLOC_051994	XLOC_051994	AC004074.4	X:72457482-72458545	Tumor	0
XLOC_051995	XLOC_051995	U6	X:72617366-72617473	Tumor	0
XLOC_051996	XLOC_051996	RP11-456E1.3	X:72744796-72745991	Tumor	1.02268
XLOC_051997	XLOC_051997	XIST	X:73040485-73072588	Tumor	55.8514
XLOC_051998	XLOC_051998	DDX3YP2	X:73352838-73352949	Tumor	8.95551
XLOC_051999	XLOC_051999	RP13-204A15.3	X:73380894-73382363	Tumor	0.172481
XLOC_052000	XLOC_052000	MIR421	X:73438211-73438296	Tumor	0
XLOC_052001	XLOC_052001	MIR374B	X:73438381-73438453	Tumor	0
XLOC_052002	XLOC_052002	AC004386.1	X:73462443-73462739	Tumor	2.12745
XLOC_052003	XLOC_052003	FTX	X:73467698-73513362	Tumor	14.3813
XLOC_052004	XLOC_052004	MIR545	X:73467698-73513362	Tumor	0
XLOC_052005	XLOC_052005	MIR374A	X:73467698-73513362	Tumor	0
XLOC_052006	XLOC_052006	AC004386.3	X:73562547-73562695	Tumor	0
XLOC_052007	XLOC_052007	AC004386.4	X:73595959-73596720	Tumor	2.58758
XLOC_052008	XLOC_052008	PRKRIRP1	X:73616703-73619385	Tumor	0.900271
XLOC_052009	XLOC_052009	AC004073.1	X:73640637-73753752	Tumor	0
XLOC_052010	XLOC_052010	HNRNPA1P25	X:73640637-73753752	Tumor	0.666787
XLOC_052011	XLOC_052011	SLC16A2	X:73640637-73753752	Tumor	21.2598
XLOC_052012	XLOC_052012	PABPC1P3	X:73802922-73803381	Tumor	13.3703
XLOC_052013	XLOC_052013	RLIM	X:73805051-73834452	Tumor	4.47032
XLOC_052014	XLOC_052014	KIAA2022	X:73952683-74145320	Tumor	2.52288
XLOC_052015	XLOC_052015	ABCB7	X:74273108-74376567	Tumor	4.10954
XLOC_052016	XLOC_052016	RP11-311P8.2	X:74546606-74547834	Tumor	1.16028
XLOC_052017	XLOC_052017	ZDHHC15	X:74588261-74743337	Tumor	3.87004
XLOC_052018	XLOC_052018	PCNPP4	X:74757379-74758537	Tumor	1.0068
XLOC_052019	XLOC_052019	TTC3P1	X:74960540-74966749	Tumor	9.65448
XLOC_052020	XLOC_052020	MAGEE2	X:75002822-75005079	Tumor	0.242537
XLOC_052021	XLOC_052021	AL451105.1	X:75119638-75119715	Tumor	0
XLOC_052022	XLOC_052022	LDHBP2	X:75555239-75556244	Tumor	1.34862
XLOC_052023	XLOC_052023	5S_rRNA	X:75875409-75875528	Tumor	0
XLOC_052024	XLOC_052024	RP1-279N11.1	X:75875896-75876960	Tumor	0
XLOC_052025	XLOC_052025	MIR325	X:76225828-76225926	Tumor	0
XLOC_052026	XLOC_052026	ATRX	X:76760377-77041702	Tumor	14.3466
XLOC_052027	XLOC_052027	MAGT1	X:77081860-77151090	Tumor	9.26047
XLOC_052028	XLOC_052028	PGAM4	X:77166193-77305892	Tumor	1.44177
XLOC_052029	XLOC_052029	TAF9B	X:77385244-77395203	Tumor	7.64632
XLOC_052030	XLOC_052030	FNDC3CP	X:77421192-77427919	Tumor	0
XLOC_052031	XLOC_052031	CYSLTR1	X:77526960-77583048	Tumor	1.51172
XLOC_052032	XLOC_052032	HMGN1P34	X:77775089-77775683	Tumor	0
XLOC_052033	XLOC_052033	ZCCHC5	X:77911565-77914825	Tumor	0
XLOC_052034	XLOC_052034	ITM2A	X:78615880-78623164	Tumor	14.5888
XLOC_052035	XLOC_052035	RP11-217H19.1	X:79528829-79565669	Tumor	1.30236
XLOC_052036	XLOC_052036	HK2P1	X:79827369-79830106	Tumor	1.12427
XLOC_052037	XLOC_052037	BRWD3	X:79926352-80065187	Tumor	2.55765
XLOC_052038	XLOC_052038	ACA64	X:80112574-80112701	Tumor	0
XLOC_052039	XLOC_052039	HMGN5	X:80369199-80457441	Tumor	1.5499
XLOC_052040	XLOC_052040	U6	X:81256668-81256776	Tumor	0
XLOC_052041	XLOC_052041	RP4-581F12.1	X:81753229-81753373	Tumor	0
XLOC_052042	XLOC_052042	RP4-581F12.2	X:81761889-81762261	Tumor	0.548075
XLOC_052043	XLOC_052043	RP1-223D17.1	X:82814837-82815320	Tumor	0
XLOC_052044	XLOC_052044	TERF1P4	X:83003832-83004947	Tumor	0.943818
XLOC_052045	XLOC_052045	RPS6KA6	X:83318983-83442933	Tumor	0.340157
XLOC_052046	XLOC_052046	MIR548I4	X:83480759-83480836	Tumor	0
XLOC_052047	XLOC_052047	HDX,RP6-162O13.2	X:83572881-83757487	Tumor	3.87985
XLOC_052048	XLOC_052048	RP11-74B21.1	X:83572881-83757487	Tumor	5.95233
XLOC_052049	XLOC_052049	SATL1	X:84347292-84364054	Tumor	0.144962
XLOC_052050	XLOC_052050	POF1B	X:84532401-84634748	Tumor	1.72288
XLOC_052051	XLOC_052051	Z82216.1	X:84532401-84634748	Tumor	0
XLOC_052052	XLOC_052052	RP1-93L7.2	X:85104511-85105084	Tumor	0
XLOC_052053	XLOC_052053	RP1-93L7.3	X:85106579-85106687	Tumor	0
XLOC_052054	XLOC_052054	CHM	X:85116184-85302566	Tumor	11.9812
XLOC_052055	XLOC_052055	MIR361	X:85116184-85302566	Tumor	0
XLOC_052056	XLOC_052056	RP6-145B8.2	X:85321232-85321472	Tumor	0
XLOC_052057	XLOC_052057	RP6-145B8.3	X:85339718-85341344	Tumor	1.34912
XLOC_052058	XLOC_052058	RP6-145B8.4	X:85383896-85384574	Tumor	1.20419
XLOC_052059	XLOC_052059	EEF1A1P29	X:85403454-86087607	Tumor	3.1549
XLOC_052060	XLOC_052060	RP1-52D1.1	X:86680585-86680693	Tumor	0.849974
XLOC_052061	XLOC_052061	RP1-138A5.1	X:86958276-86959307	Tumor	0.404623
XLOC_052062	XLOC_052062	RP5-998G20.1	X:87316578-87317845	Tumor	0
XLOC_052063	XLOC_052063	RP3-452M16.1	X:87351396-87352226	Tumor	3.87052
XLOC_052064	XLOC_052064	SRIP2	X:88622435-88622652	Tumor	2.43684
XLOC_052065	XLOC_052065	RP13-140E4.1	X:89294214-89295724	Tumor	1.30113
XLOC_052066	XLOC_052066	RNF19BPX	X:89463866-89465427	Tumor	0
XLOC_052067	XLOC_052067	RP13-362E11.2	X:89544538-89544902	Tumor	0.506365
XLOC_052068	XLOC_052068	U6	X:89852233-89852339	Tumor	0
XLOC_052069	XLOC_052069	PABPC5-AS1	X:90669876-90693583	Tumor	0
XLOC_052070	XLOC_052070	RP13-222H17.1	X:90815436-90816597	Tumor	0
XLOC_052071	XLOC_052071	AC004478.2	X:91034259-91878229	Tumor	1.30211
XLOC_052072	XLOC_052072	AL136362.1	X:91034259-91878229	Tumor	0.125478
XLOC_052073	XLOC_052073	EIF4A1P10	X:91034259-91878229	Tumor	5.36317
XLOC_052074	XLOC_052074	SNX3P1X	X:91034259-91878229	Tumor	0
XLOC_052075	XLOC_052075	RP13-258O15.1	X:91931517-91931953	Tumor	7.93764
XLOC_052076	XLOC_052076	RP13-88F20.1	X:92477216-92480014	Tumor	2.29696
XLOC_052077	XLOC_052077	ST13P18	X:92542731-92543758	Tumor	3.13589
XLOC_052078	XLOC_052078	RP3-455H14.1	X:92643081-92643985	Tumor	0
XLOC_052079	XLOC_052079	NAP1L3	X:92925928-92928567	Tumor	0.883024
XLOC_052080	XLOC_052080	U6	X:93258813-93258921	Tumor	0
XLOC_052081	XLOC_052081	AL390840.1	X:93574036-93574977	Tumor	12.5553
XLOC_052082	XLOC_052082	PAICSP7	X:93891664-93894569	Tumor	0
XLOC_052083	XLOC_052083	CCNB1IP1P3	X:94031806-94032398	Tumor	0
XLOC_052084	XLOC_052084	MIR548M	X:94318139-94318225	Tumor	0
XLOC_052085	XLOC_052085	RPS7P13	X:94934118-94934626	Tumor	0
XLOC_052086	XLOC_052086	RP5-961K14.1	X:95228332-95229313	Tumor	3.84822
XLOC_052087	XLOC_052087	RP5-961K14.2	X:95325648-95326777	Tumor	0
XLOC_052088	XLOC_052088	7SK	X:95665430-95665781	Tumor	0
XLOC_052089	XLOC_052089	Y_RNA	X:95939661-96897588	Tumor	127.57
XLOC_052090	XLOC_052090	RP11-392M9.2	X:95939661-96897588	Tumor	1.32016
XLOC_052091	XLOC_052091	DIAPH2-AS1	X:95939661-96897588	Tumor	1.29182
XLOC_052092	XLOC_052092	RP13-130D24.1	X:97230879-97233640	Tumor	0.292263
XLOC_052093	XLOC_052093	AL109750.1	X:98640192-98640274	Tumor	0
XLOC_052094	XLOC_052094	RP3-377O6.1	X:98716599-98976047	Tumor	0.328187
XLOC_052095	XLOC_052095	RP11-368G3.1	X:99141720-99142689	Tumor	0
XLOC_052096	XLOC_052096	RP11-402K9.1	X:99404796-99406375	Tumor	0.783646
XLOC_052097	XLOC_052097	RP11-402K9.2	X:99410880-99411772	Tumor	0.0269192
XLOC_052098	XLOC_052098	PCDH19	X:99546641-99665271	Tumor	0.152663
XLOC_052099	XLOC_052099	TSPAN6	X:99883666-99894988	Tumor	5.31975
XLOC_052100	XLOC_052100	SYTL4	X:99929487-99987110	Tumor	2.46163
XLOC_052101	XLOC_052101	RP3-347M6.1	X:100055290-100055773	Tumor	0
XLOC_052102	XLOC_052102	SNORA9	X:100075383-100096485	Tumor	4.32333
XLOC_052103	XLOC_052103	NOX1	X:100098312-100129334	Tumor	0
XLOC_052104	XLOC_052104	HNRNPA1P26	X:100098312-100129334	Tumor	1.36737
XLOC_052105	XLOC_052105	HNRNPA1P27	X:100142631-100143580	Tumor	0
XLOC_052106	XLOC_052106	XKRX	X:100168430-100184422	Tumor	0.651379
XLOC_052107	XLOC_052107	RP3-341D10.4	X:100258820-100262962	Tumor	0.222993
XLOC_052108	XLOC_052108	TRMT2B	X:100264334-100307105	Tumor	2.272
XLOC_052109	XLOC_052109	GHc-210E9.2	X:100446194-100446426	Tumor	0
XLOC_052110	XLOC_052110	TAF7L	X:100523240-100548059	Tumor	0
XLOC_052111	XLOC_052111	Y_RNA	X:100523240-100548059	Tumor	1.51071
XLOC_052112	XLOC_052112	TIMM8A	X:100600648-100604184	Tumor	0.360962
XLOC_052113	XLOC_052113	BTK	X:100604434-100641183	Tumor	4.25512
XLOC_052114	XLOC_052114	GLA	X:100645811-100669121	Tumor	5.71625
XLOC_052115	XLOC_052115	AL035422.1	X:100673274-100788446	Tumor	0
XLOC_052116	XLOC_052116	RP1-164F3.8	X:100673274-100788446	Tumor	3.24552
XLOC_052117	XLOC_052117	RP3-514P16.1	X:100792471-100794237	Tumor	0.202626
XLOC_052118	XLOC_052118	ARMCX6	X:100870109-100872991	Tumor	5.44596
XLOC_052119	XLOC_052119	ARMCX3-AS1	X:100877972-100882833	Tumor	0
XLOC_052120	XLOC_052120	U6	X:100888993-100889100	Tumor	0
XLOC_052121	XLOC_052121	ARMCX2	X:100910266-100914876	Tumor	7.65584
XLOC_052122	XLOC_052122	RP1-232L22__A.1	X:100975415-100976682	Tumor	0
XLOC_052123	XLOC_052123	RP1-232L22__B.1	X:101033854-101035513	Tumor	0.278375
XLOC_052124	XLOC_052124	NXF5	X:101087084-101112549	Tumor	0.0977033
XLOC_052125	XLOC_052125	ZMAT1	X:101137261-101187004	Tumor	5.12494
XLOC_052126	XLOC_052126	RP1-197J16.1	X:101244456-101244845	Tumor	0
XLOC_052127	XLOC_052127	MTND6P13	X:101263496-101264019	Tumor	0
XLOC_052128	XLOC_052128	TCEAL6	X:101395447-101397942	Tumor	3.47236
XLOC_052129	XLOC_052129	BEX5	X:101408679-101411029	Tumor	0
XLOC_052130	XLOC_052130	NXF2B,RP11-353J17.2	X:101615315-101726732	Tumor	1.04112
XLOC_052131	XLOC_052131	RP11-353J17.3	X:101615315-101726732	Tumor	0.506674
XLOC_052132	XLOC_052132	TMSB15A	X:101768603-101771712	Tumor	0
XLOC_052133	XLOC_052133	RP5-1100E15.2	X:101801664-101803141	Tumor	0
XLOC_052134	XLOC_052134	RP5-1100E15.4	X:101854095-101973607	Tumor	0
XLOC_052135	XLOC_052135	U6	X:101854095-101973607	Tumor	0
XLOC_052136	XLOC_052136	AL590407.6	X:102024088-102161086	Tumor	0
XLOC_052137	XLOC_052137	RP11-522L3.9	X:102024088-102161086	Tumor	1.82459
XLOC_052138	XLOC_052138	AL590407.4	X:102024088-102161086	Tumor	0
XLOC_052139	XLOC_052139	LL0XNC01-237H1.3	X:102192199-102195489	Tumor	3.09748
XLOC_052140	XLOC_052140	BEX1	X:102317578-102319168	Tumor	0
XLOC_052141	XLOC_052141	AL008708.1	X:102323793-102323914	Tumor	0
XLOC_052142	XLOC_052142	NXF3	X:102330737-102348157	Tumor	1.7551
XLOC_052143	XLOC_052143	Y_RNA	X:102411047-102411139	Tumor	3.71767
XLOC_052144	XLOC_052144	RP4-635G19.1	X:102460939-102461827	Tumor	0
XLOC_052145	XLOC_052145	TCEAL8	X:102507922-102510131	Tumor	10.1161
XLOC_052146	XLOC_052146	LL0XNC01-177E8.2	X:102513499-102514509	Tumor	0
XLOC_052147	XLOC_052147	TCEAL5	X:102528618-102531800	Tumor	0.844896
XLOC_052148	XLOC_052148	BEX2	X:102564273-102565974	Tumor	1.66207
XLOC_052149	XLOC_052149	LL0XNC01-105G4.3	X:102602389-102602657	Tumor	0
XLOC_052150	XLOC_052150	RAB40A	X:102752450-102774417	Tumor	0.65334
XLOC_052151	XLOC_052151	TCEAL3-AS1	X:102862378-102885881	Tumor	0
XLOC_052152	XLOC_052152	RP5-1055C14.6	X:102906660-102907034	Tumor	0
XLOC_052153	XLOC_052153	MORF4L2	X:102930423-102946700	Tumor	53.1965
XLOC_052154	XLOC_052154	GLRA4	X:102962151-102983583	Tumor	0
XLOC_052155	XLOC_052155	RAB9B	X:103077251-103087158	Tumor	0.20614
XLOC_052156	XLOC_052156	5S_rRNA	X:103105725-103105840	Tumor	0
XLOC_052157	XLOC_052157	RP11-370B6.1	X:103159259-103159697	Tumor	0
XLOC_052158	XLOC_052158	LL0XNC01-116E7.1	X:103165363-103166277	Tumor	0
XLOC_052159	XLOC_052159	LL0XNC01-116E7.2	X:103172004-103220868	Tumor	0
XLOC_052160	XLOC_052160	DPPA3P1	X:103172004-103220868	Tumor	0
XLOC_052161	XLOC_052161	H2BFWT	X:103265718-103268259	Tumor	0
XLOC_052162	XLOC_052162	LL0XNC01-240C2.1	X:103317105-103317601	Tumor	0
XLOC_052163	XLOC_052163	MCART6	X:103343897-103401708	Tumor	1.02944
XLOC_052164	XLOC_052164	ESX1	X:103494718-103499614	Tumor	0
XLOC_052165	XLOC_052165	PHBP10	X:103810995-105012102	Tumor	0.51563
XLOC_052166	XLOC_052166	TEX13A	X:103810995-105012102	Tumor	0.687907
XLOC_052167	XLOC_052167	U6	X:103810995-105012102	Tumor	0
XLOC_052168	XLOC_052168	SERPINA7	X:105277196-105282729	Tumor	0.4051
XLOC_052169	XLOC_052169	NAP1L4P2	X:105709771-105710670	Tumor	0
XLOC_052170	XLOC_052170	RP13-483F6.1	X:105806003-105806634	Tumor	1.10288
XLOC_052171	XLOC_052171	AL391315.1	X:105937023-106040223	Tumor	0
XLOC_052172	XLOC_052172	AL158821.1,MORC4	X:106045909-106243474	Tumor	2.73796
XLOC_052173	XLOC_052173	RIPPLY1	X:106045909-106243474	Tumor	1.03595
XLOC_052174	XLOC_052174	RBM41	X:106307649-106362057	Tumor	4.39832
XLOC_052175	XLOC_052175	NUP62CL	X:106366656-106449670	Tumor	0
XLOC_052176	XLOC_052176	DNAJA1P3	X:106594884-106596073	Tumor	1.04757
XLOC_052177	XLOC_052177	RP1-3D11.2	X:106756212-106846603	Tumor	0
XLOC_052178	XLOC_052178	TSC22D3	X:106956450-107020572	Tumor	16.7114
XLOC_052179	XLOC_052179	RP6-191P20.4	X:107068984-107179210	Tumor	0.405154
XLOC_052180	XLOC_052180	Y_RNA	X:107068984-107179210	Tumor	0
XLOC_052181	XLOC_052181	RP6-191P20.3	X:107182496-107182872	Tumor	0
XLOC_052182	XLOC_052182	TEX13B	X:107224093-107225600	Tumor	0.303692
XLOC_052183	XLOC_052183	PSMD10	X:107327436-107334848	Tumor	6.22246
XLOC_052184	XLOC_052184	COL4A6	X:107334897-107682727	Tumor	1.15428
XLOC_052185	XLOC_052185	Y_RNA	X:107683058-107940775	Tumor	0
XLOC_052186	XLOC_052186	IRS4	X:107975711-107979651	Tumor	0.0832844
XLOC_052187	XLOC_052187	CTD-2328D6.1	X:108297360-108297792	Tumor	92125.5
XLOC_052188	XLOC_052188	GUCY2F	X:108616134-108725301	Tumor	0.16019
XLOC_052189	XLOC_052189	ACSL4,KCNE1L,RP1-136J15.3	X:108866928-108978188	Tumor	16.2264
XLOC_052190	XLOC_052190	Y_RNA	X:108987871-108987978	Tumor	22.3364
XLOC_052191	XLOC_052191	AMMECR1	X:109437413-109699562	Tumor	1.46568
XLOC_052192	XLOC_052192	SNORD96B	X:109437413-109699562	Tumor	0
XLOC_052193	XLOC_052193	AMMECR1-IT1	X:109437413-109699562	Tumor	0
XLOC_052194	XLOC_052194	GNG5P2	X:109437413-109699562	Tumor	4.02464
XLOC_052195	XLOC_052195	CHRDL1	X:109917091-110039286	Tumor	2.39384
XLOC_052196	XLOC_052196	GLUD1P9	X:110473116-110474289	Tumor	0
XLOC_052197	XLOC_052197	CAPN6	X:110488330-110513751	Tumor	1.9297
XLOC_052198	XLOC_052198	DCX	X:110537006-110655603	Tumor	1.4621
XLOC_052199	XLOC_052199	U6	X:110664737-110664836	Tumor	0
XLOC_052200	XLOC_052200	EIF4BP7	X:110862904-110864717	Tumor	5.57408
XLOC_052201	XLOC_052201	RP1-298J18.1	X:110867403-110867954	Tumor	0.386032
XLOC_052202	XLOC_052202	5S_rRNA	X:110909042-111003877	Tumor	3.25857
XLOC_052203	XLOC_052203	ALG13-AS1	X:110909042-111003877	Tumor	0
XLOC_052204	XLOC_052204	TRPC5	X:111017542-111326004	Tumor	0.154377
XLOC_052205	XLOC_052205	LHFPL1	X:111873875-111923375	Tumor	0
XLOC_052206	XLOC_052206	AMOT	X:112017730-112084043	Tumor	3.71155
XLOC_052207	XLOC_052207	snoU13	X:112244246-112244356	Tumor	0
XLOC_052208	XLOC_052208	RP5-964N17.1	X:112859586-112861440	Tumor	0
XLOC_052209	XLOC_052209	U3	X:113187478-113187691	Tumor	0
XLOC_052210	XLOC_052210	AC004998.1	X:113219600-113219893	Tumor	0
XLOC_052211	XLOC_052211	CTD-2230M5.1	X:113623440-113623608	Tumor	0
XLOC_052212	XLOC_052212	RP1-170D19.3	X:113818550-114144624	Tumor	0.107356
XLOC_052213	XLOC_052213	IL13RA2	X:114238537-114254540	Tumor	0.508738
XLOC_052214	XLOC_052214	RP6-204F4.2	X:114298498-114299357	Tumor	0
XLOC_052215	XLOC_052215	LRCH2	X:114345184-114468635	Tumor	0.351614
XLOC_052216	XLOC_052216	SNORA35	X:114345184-114468635	Tumor	53.6075
XLOC_052217	XLOC_052217	Y_RNA	X:114345184-114468635	Tumor	0
XLOC_052218	XLOC_052218	RP5-878I13.1	X:114658575-114660070	Tumor	0.211607
XLOC_052219	XLOC_052219	AC003983.1	X:114752496-114885181	Tumor	0
XLOC_052220	XLOC_052220	AL589842.1	X:114752496-114885181	Tumor	1.57005
XLOC_052221	XLOC_052221	AC005000.1,RP1-241P17.4	X:114952649-114953685	Tumor	5.96735
XLOC_052222	XLOC_052222	RP11-761E20.1	X:115032518-115085422	Tumor	0.509417
XLOC_052223	XLOC_052223	API5P1	X:115238173-115239683	Tumor	3.86833
XLOC_052224	XLOC_052224	U6	X:115532007-115532113	Tumor	0.570773
XLOC_052225	XLOC_052225	CXorf61	X:115592848-115594164	Tumor	0
XLOC_052226	XLOC_052226	RP11-232D9.2	X:115803777-115814271	Tumor	0
XLOC_052227	XLOC_052227	RP11-232D9.3	X:115826877-115828156	Tumor	0
XLOC_052228	XLOC_052228	RP11-232D9.1	X:115882497-115882845	Tumor	0.845545
XLOC_052229	XLOC_052229	U6	X:115984806-115984913	Tumor	0.558255
XLOC_052230	XLOC_052230	KLHL13,RP1-169K13.3	X:117031776-117251303	Tumor	1.07923
XLOC_052231	XLOC_052231	Y_RNA	X:117031776-117251303	Tumor	20.3779
XLOC_052232	XLOC_052232	AL391358.1	X:117333903-117334190	Tumor	3.51685
XLOC_052233	XLOC_052233	Y_RNA	X:117629860-117820126	Tumor	0
XLOC_052234	XLOC_052234	RBBP8P1	X:117629860-117820126	Tumor	0
XLOC_052235	XLOC_052235	DOCK11	X:117629860-117820126	Tumor	63.8953
XLOC_052236	XLOC_052236	RP4-562J12.1	X:118011848-118013148	Tumor	0.710583
XLOC_052237	XLOC_052237	RP13-347D8.5,RP13-347D8.6	X:118212597-118284542	Tumor	0.245632
XLOC_052238	XLOC_052238	RP11-320L24.1	X:118320404-118320792	Tumor	0
XLOC_052239	XLOC_052239	AKAP16BP	X:118386773-118391646	Tumor	0.688075
XLOC_052240	XLOC_052240	RP5-1139I1.2	X:118490263-118527558	Tumor	0
XLOC_052241	XLOC_052241	RP3-404F18.2	X:118599996-118605282	Tumor	0
XLOC_052242	XLOC_052242	CXorf56	X:118672111-118699397	Tumor	3.03581
XLOC_052243	XLOC_052243	NKRF	X:118722299-118739858	Tumor	2.8431
XLOC_052244	XLOC_052244	SEPT6	X:118749686-118827333	Tumor	3.83244
XLOC_052245	XLOC_052245	MIR766	X:118749686-118827333	Tumor	0
XLOC_052246	XLOC_052246	RPL39,SNORA69	X:118920466-118925606	Tumor	83.3998
XLOC_052247	XLOC_052247	UPF3B	X:118967984-118986961	Tumor	2.5021
XLOC_052248	XLOC_052248	RNF113A	X:119004496-119010625	Tumor	0.411387
XLOC_052249	XLOC_052249	RP3-327A19.5	X:119055223-119056803	Tumor	0
XLOC_052250	XLOC_052250	NKAP	X:119059013-119077735	Tumor	2.60268
XLOC_052251	XLOC_052251	GS1-421I3.2	X:119144674-119149501	Tumor	0
XLOC_052252	XLOC_052252	RHOXF2B	X:119170200-119379122	Tumor	0.339787
XLOC_052253	XLOC_052253	RHOXF1	X:119170200-119379122	Tumor	0
XLOC_052254	XLOC_052254	GS1-421I3.4	X:119170200-119379122	Tumor	0
XLOC_052255	XLOC_052255	NKAPP1	X:119170200-119379122	Tumor	1.02608
XLOC_052256	XLOC_052256	RP3-525N14.2	X:119170200-119379122	Tumor	0
XLOC_052257	XLOC_052257	EEF1A1P30	X:119170200-119379122	Tumor	1.06218
XLOC_052258	XLOC_052258	FAM70A	X:119392504-119445391	Tumor	0.727043
XLOC_052259	XLOC_052259	LAMP2	X:119561681-119603220	Tumor	20.1789
XLOC_052260	XLOC_052260	CUL4B	X:119658463-119709649	Tumor	7.60976
XLOC_052261	XLOC_052261	C1GALT1C1	X:119759647-119764005	Tumor	6.03779
XLOC_052262	XLOC_052262	PA2G4P1	X:120002464-120003661	Tumor	1.41609
XLOC_052263	XLOC_052263	CT47B1	X:120006456-120009779	Tumor	0.508203
XLOC_052264	XLOC_052264	AL670379.1	X:120011343-120066151	Tumor	0.0713334
XLOC_052265	XLOC_052265	CT47A11	X:120067699-120071012	Tumor	0.0713655
XLOC_052266	XLOC_052266	CT47A10	X:120072560-120075873	Tumor	0.0713655
XLOC_052267	XLOC_052267	CT47A9	X:120077420-120080733	Tumor	0.0713655
XLOC_052268	XLOC_052268	CT47A8	X:120082281-120085594	Tumor	0.0713655
XLOC_052269	XLOC_052269	CT47A7	X:120087141-120090454	Tumor	0.0715369
XLOC_052270	XLOC_052270	CT47A5,CT47A6	X:120092018-120100198	Tumor	0.121326
XLOC_052271	XLOC_052271	CT47A4	X:120101745-120105058	Tumor	0.0713655
XLOC_052272	XLOC_052272	CT47A3	X:120106605-120109918	Tumor	0.0713655
XLOC_052273	XLOC_052273	CT47A1,CT47A2	X:120111459-120119638	Tumor	0.121538
XLOC_052274	XLOC_052274	RP1-296G17.3	X:120158817-120160417	Tumor	0
XLOC_052275	XLOC_052275	HSPA8P1	X:120337035-120338868	Tumor	5.6377
XLOC_052276	XLOC_052276	RP13-192B19.1	X:120997550-120998049	Tumor	2.3666
XLOC_052277	XLOC_052277	RP11-417D4.1	X:121144828-121145465	Tumor	0.738067
XLOC_052278	XLOC_052278	AL513487.1	X:121605577-121605671	Tumor	0
XLOC_052279	XLOC_052279	MRRFP1	X:122249959-122251634	Tumor	1.42161
XLOC_052280	XLOC_052280	hsa-mir-220a	X:122695492-122696817	Tumor	0
XLOC_052281	XLOC_052281	THOC2	X:122734412-122866906	Tumor	17.868
XLOC_052282	XLOC_052282	RNU7-69P	X:122905927-122905989	Tumor	0
XLOC_052283	XLOC_052283	Y_RNA	X:122990911-122991013	Tumor	0
XLOC_052284	XLOC_052284	XIAP-AS1	X:122993573-123047829	Tumor	0
XLOC_052285	XLOC_052285	RP1-315G1.1	X:122993573-123047829	Tumor	0
XLOC_052286	XLOC_052286	AL121601.1	X:122993573-123047829	Tumor	0
XLOC_052287	XLOC_052287	RP1-315G1.3	X:123093082-124097666	Tumor	0
XLOC_052288	XLOC_052288	ZIK1P1	X:123093082-124097666	Tumor	0
XLOC_052289	XLOC_052289	RP13-158L7.2	X:123093082-124097666	Tumor	0
XLOC_052290	XLOC_052290	RP5-1052M9.1	X:123093082-124097666	Tumor	0
XLOC_052291	XLOC_052291	ODZ1	X:123093082-124097666	Tumor	0.34103
XLOC_052292	XLOC_052292	RP3-384D21.2	X:123093082-124097666	Tumor	0
XLOC_052293	XLOC_052293	RP1-161N10.1	X:124337653-124338187	Tumor	0
XLOC_052294	XLOC_052294	RP13-147D17.1	X:124460748-124461870	Tumor	0
XLOC_052295	XLOC_052295	DCAF12L2	X:125298336-125300080	Tumor	0.185559
XLOC_052296	XLOC_052296	DCAF12L1	X:125683368-125686834	Tumor	0.136615
XLOC_052297	XLOC_052297	AL391375.4	X:125863022-125864209	Tumor	0
XLOC_052298	XLOC_052298	AL391375.2	X:125864280-125864349	Tumor	0
XLOC_052299	XLOC_052299	RP1-107N3.1	X:126862714-126864839	Tumor	1.29647
XLOC_052300	XLOC_052300	ACTRT1	X:127184942-127186382	Tumor	0
XLOC_052301	XLOC_052301	RP1-203C2.2	X:127232015-127232508	Tumor	0
XLOC_052302	XLOC_052302	RP1-203C2.4	X:127261067-127262190	Tumor	0
XLOC_052303	XLOC_052303	RP1-30E17.2	X:127457597-127734446	Tumor	0
XLOC_052304	XLOC_052304	RPL32P35	X:127972419-127972812	Tumor	0
XLOC_052305	XLOC_052305	RP11-41L14.1	X:128175512-128177160	Tumor	0.167569
XLOC_052306	XLOC_052306	5S_rRNA	X:128570506-128570624	Tumor	5.85005
XLOC_052307	XLOC_052307	SMARCA1	X:128580479-128657477	Tumor	4.28388
XLOC_052308	XLOC_052308	APLN	X:128779239-128788933	Tumor	0.310954
XLOC_052309	XLOC_052309	ZDHHC9	X:128937263-128977885	Tumor	3.832
XLOC_052310	XLOC_052310	RP4-537K23.4	X:129003039-129091504	Tumor	0
XLOC_052311	XLOC_052311	ELF4	X:129198848-129244691	Tumor	2.77621
XLOC_052312	XLOC_052312	AIFM1	X:129263336-129299861	Tumor	4.67387
XLOC_052313	XLOC_052313	ZNF280C	X:129336681-129402873	Tumor	0.9561
XLOC_052314	XLOC_052314	U6	X:129444045-129444152	Tumor	0
XLOC_052315	XLOC_052315	GPR119	X:129518318-129519511	Tumor	0
XLOC_052316	XLOC_052316	RP1-274L7.1	X:129611042-129658231	Tumor	0.00442732
XLOC_052317	XLOC_052317	ENOX2	X:129751712-130037208	Tumor	1.43805
XLOC_052318	XLOC_052318	RP1-23K20.2	X:130115563-130192120	Tumor	0
XLOC_052319	XLOC_052319	AL590131.1	X:130268059-130268363	Tumor	0.292316
XLOC_052320	XLOC_052320	IGSF1	X:130407479-130533677	Tumor	0.343422
